Prod	ProductCode	PlanDate	DecisionDate	PDD	Cash	Stock	Increase	StockSum
SH	SH600409	20050322	20050520	20050701	0.15	0	0.2	0.2
SH	SH600409	20060322	20060425	20060531	0.13	0	0.3	0.3
SH	SH600409	20070302	20070509	20070522	0.11	0	0	0
SH	SH600409	20080422	20080521	20080611	0.24	0.3	0.3	0.6
SH	SH600409	20090216	20090429	20090615	0.025	0	0	0
SH	SH600409	20110228	20110409	20110422	0.12	0	0	0
SH	SH600409	20120426	20120618	20120723	0.12	0	0	0
SH	SH600409	20120809	20120918	20120928	0	0	0.5	0.5
SH	SH600409	20130228	20130604	20130722	0.02	0	0	0
SH	SH600409	20140329	20140424	20140618	0.08	0	0	0
SH	SH600410	20050324	20050426	20050518	0.5	0	0.3	0.3
SH	SH600410	20060311	20060412	20060421	0.5	0	0.5	0.5
SH	SH600410	20070313	20070403	20070419	0.37	0	0.8	0.8
SH	SH600410	20080328	20080422	20080508	0.2	0	0.2	0.2
SH	SH600410	20090318	20090408	20090423	0.16	0	0.1	0.1
SH	SH600410	20100415	20100514	20100604	0.15	0	0.1	0.1
SH	SH600410	20110315	20110409	20110427	0.12	0	0	0
SH	SH600410	20120411	20120509	20120612	0.12016	0	0.200273	0.200273
SH	SH600410	20130412	20130508	20130703	0.1	0	0	0
SH	SH600410	20140410	20140507	20140704	0.055	0	0	0
SH	SH600415	20030125	20030624	20030708	0.1	0	0	0
SH	SH600415	20050322	20050524	20050629	0.3	0	0	0
SH	SH600415	20060718	20061121	20061201	1.86843	0	0	0
SH	SH600415	20080726	20080813	20080908	0	0	1	1
SH	SH600415	20090424	20090516	20090527	0.2	1	0	1
SH	SH600415	20100324	20100416	20100427	0	0	1	1
SH	SH600415	20110420	20110514	20110624	0	0	1	1
SH	SH600415	20120312	20120419	20120607	0.1	0	0	0
SH	SH600415	20130322	20130426	20130625	0.1	0	0	0
SH	SH600416	20030311	20030415	20030528	0.22	0	0	0
SH	SH600416	20040316	20040420	20040603	0.15	0	0	0
SH	SH600416	20050204	20050318	20050422	0.19	0	0	0
SH	SH600416	20060228	20060401	20060519	0.2	0	0	0
SH	SH600416	20070403	20070424	20070619	0.21	0	0	0
SH	SH600416	20080401	20080423	20080613	0.08	0	0	0
SH	SH600416	20090320	20090410	20090513	0.1	0	0	0
SH	SH600416	20100210	20100313	20100423	0.15	0	0	0
SH	SH600416	20110428	20110519	20110613	0	0	1	1
SH	SH600416	20120328	20120419	20120605	0.1	0	0	0
SH	SH600416	20140423	20140621	20140709	0.03	0	0	0
SH	SH600418	20010828	20010929	20011025	0.1	0	0	0
SH	SH600418	20020328	20020430	20020614	0.2	0	0	0
SH	SH600418	20030306	20030409	20030530	0.25	0	0	0
SH	SH600418	20040130	20040304	20040427	0.48	0	0	0
SH	SH600418	20040827	20040930	20041028	0	0	0.8	0.8
SH	SH600418	20050225	20050331	20050527	0.28	0	0	0
SH	SH600418	20060302	20060407	20060531	0.18	0	0	0
SH	SH600418	20070419	20070613	20070705	0.15	0	0.2	0.2
SH	SH600418	20080410	20080507	20080620	0.08	0	0	0
SH	SH600418	20090227	20090331	20090525	0.012	0	0	0
SH	SH600418	20100327	20100428	20100622	0.1	0	0	0
SH	SH600418	20110318	20110413	20110520	0.2	0	0	0
SH	SH600418	20120328	20120428	20120619	0.15	0	0	0
SH	SH600418	20130330	20130529	20130718	0.11	0	0	0
SH	SH600418	20140301	20140404	20140521	0.22	0	0	0
SH	SH600419	20020315	20020424	20020619	0.05	0	0	0
SH	SH600419	20030321	20030429	20030613	0.05	0	0	0
SH	SH600419	20040320	20040427	20040611	0.05	0	0	0
SH	SH600420	20050412	20050520	20050615	0.2	0	0.5	0.5
SH	SH600420	20060325	20060511	20060525	0.2	0	1	1
SH	SH600420	20070331	20070508	20070625	0.1	0	0	0
SH	SH600420	20080304	20080325	20080411	0.1	0.1	0	0.1
SH	SH600420	20110128	20110218	20110302	0.1	0	0	0
SH	SH600420	20120309	20120522	20120711	0.1	0	0	0
SH	SH600421	20050330	20050628	20050720	0	0	0.2	0.2
SH	SH600422	20010307	20010409	20010424	0.153	0	0	0
SH	SH600422	20020326	20020430	20020531	0.27	0	0	0
SH	SH600422	20030412	20030517	20030709	0.32	0	0	0
SH	SH600422	20040413	20040529	20040721	0.25	0	0.6	0.6
SH	SH600422	20050228	20050401	20050418	0.15	0.5	0.5	1
SH	SH600422	20100423	20100526	20100611	0.05	0	0	0
SH	SH600422	20110303	20110326	20110413	0.15	0	0	0
SH	SH600422	20120220	20120314	20120418	0.2	0	0	0
SH	SH600422	20130312	20130403	20130527	0.3	0	0	0
SH	SH600422	20140314	20140412	20140620	0.35	0	0	0
SH	SH600423	20040216	20040519	20040621	0.15	0	0.3	0.3
SH	SH600423	20050120	20050223	20050412	0.15	0	0	0
SH	SH600423	20060123	20060224	20060418	0.1	0	0	0
SH	SH600423	20080311	20080401	20080410	0.05	0.2	0	0.2
SH	SH600423	20100415	20100513	20100526	0.1	0.2	0.3	0.5
SH	SH600423	20120418	20120523	20120618	0.1	0	0	0
SH	SH600423	20130412	20130523	20130625	0.06	0	0	0
SH	SH600425	20040228	20040331	20040524	0.13	0	0	0
SH	SH600425	20050322	20050429	20050623	0.13	0	0	0
SH	SH600425	20060330	20060510	20060630	0.05	0	0	0
SH	SH600425	20070328	20070427	20070625	0.1	0	0	0
SH	SH600425	20080426	20080520	20080715	0.12	0	0.5	0.5
SH	SH600425	20090403	20090424	20090518	0.2	0	0	0
SH	SH600425	20100206	20100303	20100423	0.2	0	0	0
SH	SH600425	20110309	20110401	20110524	0.4	0	0	0
SH	SH600425	20120816	20120901	20120918	0.35	0	0	0
SH	SH600425	20130411	20130508	20130604	0.1	0	1	1
SH	SH600425	20140403	20140425	20140619	0.05	0	0	0
SH	SH600426	20030301	20030429	20030530	0.12	0	0	0
SH	SH600426	20040312	20040427	20040618	0.15	0	0	0
SH	SH600426	20050118	20050301	20050322	0.1	0	0.5	0.5
SH	SH600426	20060328	20060429	20060613	0.1	0	0	0
SH	SH600426	20070328	20070419	20070604	0.1	0	0	0
SH	SH600426	20070818	20071023	20071105	0	0	0.5	0.5
SH	SH600426	20090331	20090428	20090525	0.1	0	0	0
SH	SH600426	20100209	20100417	20100512	0.1	0	0	0
SH	SH600426	20110318	20110629	20110812	0.1	0.5	0	0.5
SH	SH600426	20130305	20130601	20130704	0.15	0	0	0
SH	SH600426	20140328	20140507	20140526	0.08	0	0	0
SH	SH600428	20030312	20030513	20030612	0.13	0	0	0
SH	SH600428	20030812	20030912	20031016	0.1	0	0	0
SH	SH600428	20040323	20040629	20040714	0	0	0.3	0.3
SH	SH600428	20050315	20050423	20050516	0.3	0	0.4	0.4
SH	SH600428	20050823	20050923	20051010	0.35	0	0	0
SH	SH600428	20060323	20060426	20060615	0.2	0	0	0
SH	SH600428	20070320	20070614	20070719	0.4	0	0	0
SH	SH600428	20080321	20080425	20080522	0.7	0	0	0
SH	SH600428	20080830	20080917	20080923	0.2	1	0	1
SH	SH600428	20090331	20090630	20090706	0.2	0	0	0
SH	SH600428	20110419	20110630	20110824	0.04	0	0	0
SH	SH600428	20120406	20120607	20120718	0.02	0	0	0
SH	SH600429	20040326	20040429	20040621	0.015	0	0	0
SH	SH600432	20040317	20040421	20040524	0.2	0	0	0
SH	SH600432	20050405	20050527	20050628	0.3	0	0	0
SH	SH600432	20060420	20060614	20060706	0.1	0	0.2	0.2
SH	SH600432	20070214	20070322	20070517	0.25	0	0	0
SH	SH600432	20080327	20080424	20080506	0.2	0.4	0.6	1
SH	SH600432	20090325	20090505	20090518	0.1	0.5	0	0.5
SH	SH600432	20100424	20100520	20100601	0.1	0	0	0
SH	SH600432	20110415	20110625	20110715	0.1	0	0	0
SH	SH600432	20140402	20140424	20140521	0.05	0	0	0
SH	SH600433	20040420	20040521	20040702	0.15	0	0	0
SH	SH600433	20050422	20050527	20050707	0.1	0	0	0
SH	SH600433	20060429	20060530	20060724	0.05	0	0	0
SH	SH600433	20100316	20100409	20100426	0.03	0	0.3	0.3
SH	SH600433	20110301	20110322	20110413	0.03	0	0.2	0.2
SH	SH600433	20120313	20120407	20120530	0.06	0	0.4	0.4
SH	SH600433	20130312	20130409	20130422	0.12	0	1	1
SH	SH600435	20040406	20040511	20040615	0.1	0	0	0
SH	SH600435	20050412	20050621	20050715	0.05	0	0	0
SH	SH600435	20060307	20060527	20060616	0.05	0.3	0.3	0.6
SH	SH600435	20090115	20090212	20090224	0	0	1	1
SH	SH600435	20100130	20100223	20100317	0.2	0	0.5	0.5
SH	SH600435	20130416	20130510	20130604	0.1	0	0	0
SH	SH600435	20140415	20140509	20140627	0.05	0	0	0
SH	SH600436	20040311	20040413	20040528	0.42	0	0	0
SH	SH600436	20050324	20050427	20050530	0.26	0	0	0
SH	SH600436	20060314	20060415	20060427	0.5	0	0	0
SH	SH600436	20070328	20070427	20070528	0.4	0	0	0
SH	SH600436	20080423	20080520	20080704	0.5	0	0	0
SH	SH600436	20090327	20090425	20090611	0.55	0	0	0
SH	SH600436	20100327	20100430	20100622	0.5	0	0	0
SH	SH600436	20110409	20110430	20110623	0.7	0	0	0
SH	SH600436	20120414	20120509	20120531	0.7	0	0	0
SH	SH600436	20130427	20130523	20130603	0.8	0	0	0
SH	SH600436	20140410	20140501	20140626	1.1	0	0	0
SH	SH600438	20050419	20050521	20050708	0.35	0	0	0
SH	SH600438	20060321	20060426	20060522	0.056	0.5	0.5	1
SH	SH600438	20070410	20070508	20070522	0.04	0.3	0.7	1
SH	SH600438	20120428	20120522	20120703	0.06	0	0	0
SH	SH600438	20130416	20130508	20130522	0.1	0	0	0
SH	SH600438	20140415	20140521	20140617	0.3	0	0	0
SH	SH600439	20040302	20040406	20040521	0.4	0.1	0	0.1
SH	SH600439	20050228	20050402	20050520	0.2	0	0.3	0.3
SH	SH600439	20060316	20060425	20060619	0.2	0	0.2	0.2
SH	SH600439	20070206	20070321	20070412	0.2	0	0.25	0.25
SH	SH600439	20080222	20080327	20080411	0.1	0	1	1
SH	SH600439	20090319	20090421	20090526	0.07	0.1	0.2	0.3
SH	SH600439	20100225	20100318	20100416	0.08	0.2	0	0.2
SH	SH600439	20110329	20110421	20110513	0.1	0	0	0
SH	SH600439	20120322	20120412	20120604	0.1	0	0.2	0.2
SH	SH600439	20130322	20130420	20130603	0.08	0	0	0
SH	SH600439	20140305	20140329	20140516	0.08	0	0	0
SH	SH600444	20040410	20040515	20040610	0.1	0	0	0
SH	SH600444	20080429	20080521	20080611	0	0	0.5	0.5
SH	SH600446	20050418	20050607	20050627	0.25	0	0	0
SH	SH600446	20060728	20060815	20060824	0	0	1	1
SH	SH600446	20090415	20090509	20090522	0.25	0	0	0
SH	SH600446	20110825	20110910	20110923	0	0	0.9	0.9
SH	SH600446	20120421	20120630	20120823	0.1	0	0	0
SH	SH600446	20130322	20130413	20130422	0.028	0	0	0
SH	SH600446	20140320	20140411	20140505	0.084	0	0	0
SH	SH600448	20020423	20020608	20020731	0.1	0	0	0
SH	SH600449	20040318	20040422	20040524	0.12	0	0	0
SH	SH600449	20050325	20050427	20050523	0.15	0	0	0
SH	SH600449	20060324	20060427	20060606	0.15	0	0	0
SH	SH600449	20070322	20070420	20070606	0.15	0	0	0
SH	SH600449	20080131	20080222	20080401	0.18	0	0	0
SH	SH600449	20090312	20090403	20090525	0.25	0	0	0
SH	SH600449	20100401	20100430	20100609	0.2	0	0	0
SH	SH600449	20120309	20120331	20120521	0.45	1	0	1
SH	SH600449	20130309	20130330	20130520	0.05	0	0	0
SH	SH600449	20140313	20140416	20140522	0.19	0	0	0
SH	SH600452	20050408	20050513	20050525	0.2	0	0	0
SH	SH600452	20060324	20060426	20060524	0.2	0	0	0
SH	SH600452	20070410	20070508	20070611	0.2	0	0	0
SH	SH600452	20080325	20080419	20080430	0.2	0	0	0
SH	SH600452	20090324	20090417	20090605	0.04	0	0	0
SH	SH600456	20030226	20030403	20030528	0.15	0	0	0
SH	SH600456	20040318	20040421	20040614	0.25	0	0	0
SH	SH600456	20050317	20050421	20050525	0.2	0	0	0
SH	SH600456	20060217	20060421	20060614	0.3	0	0	0
SH	SH600456	20060509	20060601	20060920	0	0	0.8	0.8
SH	SH600456	20070322	20070412	20070604	0.31	0	0	0
SH	SH600456	20080423	20080516	20080707	0.47	0	0	0
SH	SH600456	20090306	20090422	20090615	0.25	0	0	0
SH	SH600456	20100212	20100319	20100507	0.25	0	0	0
SH	SH600456	20110303	20110422	20110613	0.1	0	0	0
SH	SH600456	20120223	20120321	20120509	0.05	0	0	0
SH	SH600456	20130308	20130410	20130516	0.05	0	0	0
SH	SH600456	20140328	20140426	20140618	0.05	0	0	0
SH	SH600458	20030410	20030516	20030703	0.1	0	0	0
SH	SH600458	20040113	20040219	20040303	0.05	0.2	0.8	1
SH	SH600458	20060310	20060526	20060626	0.05	0	0.2	0.2
SH	SH600458	20070315	20070411	20070529	0.05	0	0	0
SH	SH600458	20080228	20080321	20080512	0.06	0	0	0
SH	SH600458	20090417	20090509	20090615	0.08	0	0	0
SH	SH600458	20100730	20100820	20100915	0.2	0	0	0
SH	SH600458	20110318	20110409	20110419	0.1	0.4	0.8	1.2
SH	SH600458	20120309	20120411	20120524	0.1	0	0	0
SH	SH600458	20130328	20130426	20130510	0.1	0	0	0
SH	SH600458	20140321	20140419	20140616	0.06	0	0	0
SH	SH600459	20040318	20040421	20040526	0.03	0	0	0
SH	SH600459	20050304	20050407	20050526	0.2	0	0	0
SH	SH600459	20070214	20070310	20070424	0.08	0	0	0
SH	SH600459	20080227	20080322	20080508	0.028	0.1	0.2	0.3
SH	SH600459	20100325	20100416	20100623	0.145	0	0	0
SH	SH600459	20110319	20110430	20110513	0.072	0	0.3	0.3
SH	SH600459	20120308	20120329	20120518	0.059	0	0	0
SH	SH600459	20130403	20130426	20130531	0.045	0	0	0
SH	SH600459	20140403	20140430	20140619	0.12	0	0.3	0.3
SH	SH600460	20040302	20040403	20040426	0.2	0	1	1
SH	SH600460	20050331	20050511	20050603	0.1	0	0	0
SH	SH600460	20060314	20060419	20060428	0.1	0.22	0.78	1
SH	SH600460	20070323	20070428	20070622	0.05	0	0	0
SH	SH600460	20100212	20100424	20100611	0.03	0	0	0
SH	SH600460	20110308	20110416	20110519	0.06	0	0	0
SH	SH600460	20120306	20120421	20120611	0.1	0	1	1
SH	SH600460	20140318	20140506	20140521	0	0	0.3	0.3
SH	SH600461	20050409	20050601	20050705	0.1	0	0	0
SH	SH600461	20060119	20060524	20060612	0.1	0	0	0
SH	SH600461	20070310	20070413	20070524	0.103	0	0	0
SH	SH600461	20080419	20080516	20080701	0.105	0	0	0
SH	SH600461	20090330	20090422	20090618	0.08	0	0	0
SH	SH600461	20100320	20100415	20100521	0.1	0	0	0
SH	SH600461	20110409	20110430	20110602	0.1	0	0.5	0.5
SH	SH600461	20120317	20120407	20120522	0.2	0	0	0
SH	SH600461	20130323	20130419	20130524	0.1	0	0	0
SH	SH600461	20140403	20140426	20140619	0.12	0	0	0
SH	SH600462	20040409	20040529	20040723	0.04	0	0	0
SH	SH600462	20050423	20050525	20050719	0.04	0	0	0
SH	SH600462	20070423	20070522	20070607	0	0	1	1
SH	SH600463	20050304	20050426	20050525	0.2	0	0	0
SH	SH600463	20060222	20060324	20060522	0.12	0	0	0
SH	SH600463	20070208	20070301	20070425	0.15	0	0	0
SH	SH600463	20080301	20080322	20080512	0.03	0.2	0.6	0.8
SH	SH600463	20090304	20090331	20090521	0.14	0	0	0
SH	SH600463	20100123	20100226	20100420	0.1	0	0	0
SH	SH600463	20110302	20110324	20110517	0.08	0	0	0
SH	SH600463	20120407	20120428	20120619	0.1	0	0	0
SH	SH600463	20130330	20130423	20130617	0.1	0	0	0
SH	SH600463	20140315	20140405	20140526	0.1	0	0	0
SH	SH600466	20020408	20020521	20020613	0.1	0	0	0
SH	SH600466	20030416	20030527	20030619	0.1	0	0	0
SH	SH600466	20061214	20061230	20070122	0	0	0.16808	0.16808
SH	SH600466	20110303	20110324	20110408	0	0	1.5	1.5
SH	SH600467	20050301	20050401	20050412	0.1	0	0	0
SH	SH600467	20060228	20060404	20060428	0.1	0	0	0
SH	SH600467	20060808	20060907	20060915	0	0	1	1
SH	SH600467	20070313	20070416	20070511	0.05	0	0	0
SH	SH600467	20070809	20070831	20070911	0.035	0.3	0.3	0.6
SH	SH600467	20100416	20100511	20100528	0.06	0	0	0
SH	SH600467	20120328	20120420	20120530	0.05	0	0	0
SH	SH600467	20130326	20130418	20130509	0.09	0	0	0
SH	SH600467	20140423	20140514	20140617	0.05	0	0	0
SH	SH600468	20020410	20020516	20020701	0.05	0	0	0
SH	SH600468	20030411	20030527	20030611	0.05	0	0	0
SH	SH600468	20040416	20040622	20040816	0	0	0.6	0.6
SH	SH600468	20060331	20060516	20060530	0	0	0.5	0.5
SH	SH600468	20070331	20070427	20070528	0.1	0	0.2	0.2
SH	SH600468	20100224	20100323	20100419	0	0.2	0	0.2
SH	SH600468	20110816	20110902	20110921	0.023	0.2	0	0.2
SH	SH600468	20130427	20130518	20130619	0.02	0	0	0
SH	SH600469	20040330	20040518	20040630	0.3	0	0	0
SH	SH600469	20060221	20060630	20060824	0.12	0	0	0
SH	SH600469	20090421	20090626	20090810	0.1	0	0	0
SH	SH600469	20100323	20100525	20100705	0.1	0	0	0
SH	SH600469	20110301	20110524	20110714	0.1	0	0	0
SH	SH600469	20120406	20120427	20120611	0.1	0	0	0
SH	SH600469	20130402	20130503	20130618	0.1	0	0	0
SH	SH600470	20040309	20040510	20040520	0.15	0	0	0
SH	SH600470	20050308	20050419	20050519	0.22	0	0	0
SH	SH600470	20060320	20060428	20060615	0.17	0	0	0
SH	SH600470	20070307	20070419	20070606	0.11	0	0	0
SH	SH600470	20090321	20090413	20090602	0.12	0	0	0
SH	SH600470	20110326	20110429	20110616	0.15	0	0.6	0.6
SH	SH600470	20120324	20120428	20120611	0.1	0	0	0
SH	SH600470	20130402	20130427	20130620	0.1	0	0	0
SH	SH600470	20140329	20140426	20140620	0.1	0	0	0
SH	SH600475	20040408	20040511	20040614	0.1	0	0	0
SH	SH600475	20040818	20040921	20041102	0.1	0	0	0
SH	SH600475	20050418	20050519	20050705	0.2	0	0.6	0.6
SH	SH600475	20050726	20050827	20051019	0.21875	0	0	0
SH	SH600475	20060327	20060523	20060717	0.03125	0	0	0
SH	SH600475	20070418	20070509	20070625	0.28	0	0	0
SH	SH600475	20080418	20080513	20080703	0.25	0	0	0
SH	SH600475	20090408	20090429	20090522	0.25	0	0	0
SH	SH600475	20100327	20100515	20100618	0.1	0	0	0
SH	SH600475	20110419	20110517	20110621	0.1	0	0	0
SH	SH600475	20120309	20120424	20120605	0.1	0	0	0
SH	SH600475	20130419	20130511	20130618	0.1	0	0	0
SH	SH600475	20140403	20140426	20140619	0.1	0	0	0
SH	SH600476	20040316	20040420	20040604	0.05	0	0	0
SH	SH600476	20050405	20050513	20050624	0.05	0	0	0
SH	SH600476	20070410	20070508	20070614	0	0.2	0	0.2
SH	SH600476	20080408	20080430	20080522	0	0	0.3	0.3
SH	SH600477	20040217	20040319	20040426	0.15	0	1	1
SH	SH600477	20050204	20050309	20050415	0.1	0	0.6	0.6
SH	SH600477	20060321	20060425	20060621	0.03	0	0	0
SH	SH600477	20080419	20080523	20080714	0.06	0	0	0
SH	SH600477	20090418	20090522	20090701	0.06	0.2	0.1	0.3
SH	SH600477	20100416	20100515	20100714	0.03	0.2	0	0.2
SH	SH600477	20110408	20110514	20110706	0.03	0.2	0	0.2
SH	SH600477	20140419	20140517	20140617	0.03	0	0	0
SH	SH600478	20040317	20040426	20040621	0.15	0	0	0
SH	SH600478	20050310	20050416	20050610	0.12	0	0	0
SH	SH600478	20070428	20070630	20070821	0.02	0	0	0
SH	SH600478	20080426	20080628	20080819	0.125	0	0.8	0.8
SH	SH600478	20100428	20100626	20100818	0.03	0	0	0
SH	SH600478	20140329	20140618	20140708	0	0	0.5	0.5
SH	SH600479	20050312	20050413	20050426	0.5	0	0.5	0.5
SH	SH600479	20060311	20060412	20060424	0.1	0	0.5	0.5
SH	SH600479	20070421	20070516	20070528	0.26	0	0.2	0.2
SH	SH600479	20080223	20080315	20080425	0.53	0	0.2	0.2
SH	SH600479	20090327	20090423	20090525	0.32	0	0.2	0.2
SH	SH600479	20100424	20100521	20100609	0.5	0	0.4	0.4
SH	SH600479	20110423	20110519	20110616	0.25	0	0	0
SH	SH600479	20120421	20120519	20120626	0.2	0	0	0
SH	SH600479	20130425	20130518	20130624	0.25	0	0	0
SH	SH600480	20050330	20050511	20050617	0.2	0	0.3	0.3
SH	SH600480	20100323	20100417	20100607	0.08	0	0	0
SH	SH600480	20120417	20120509	20120628	0.4	0	0	0
SH	SH600480	20130403	20130425	20130617	0.1	0	0	0
SH	SH600480	20140415	20140510	20140704	0.12	0	0	0
SH	SH600481	20040224	20040330	20040514	0.3	0	0	0
SH	SH600481	20050308	20050412	20050520	0.26	0	0	0
SH	SH600481	20060408	20060516	20060704	0.1	0	0	0
SH	SH600481	20070407	20070519	20070702	0.26	0	0	0
SH	SH600481	20070727	20070814	20070827	0	0	1	1
SH	SH600481	20080426	20080517	20080603	0.1	0	0	0
SH	SH600481	20090425	20090516	20090629	0.23	0	0	0
SH	SH600481	20100208	20100410	20100421	0.25	0	0.2	0.2
SH	SH600481	20110326	20110418	20110610	0.3	0	0	0
SH	SH600481	20120310	20120331	20120522	0.15	0	0	0
SH	SH600481	20130422	20130524	20130624	0.25	0	0	0
SH	SH600481	20140224	20140328	20140522	0.65	0	0	0
SH	SH600482	20050304	20050407	20050526	0.125	0	0	0
SH	SH600482	20060308	20060418	20060525	0.11	0	0	0
SH	SH600482	20070214	20070309	20070425	0.13	0	0	0
SH	SH600482	20080219	20080312	20080324	0.056	0.5	0.5	1
SH	SH600482	20130314	20130411	20130530	0.055	0	0	0
SH	SH600482	20140306	20140328	20140519	0.066	0	0	0
SH	SH600483	20040526	20040629	20040820	0.075	0	0	0
SH	SH600483	20050331	20050527	20050720	0.05	0	0	0
SH	SH600483	20060318	20060527	20060609	0	0	0.5	0.5
SH	SH600483	20100331	20100527	20100714	0.02	0	0	0
SH	SH600483	20110328	20110526	20110714	0.03	0	0	0
SH	SH600483	20120322	20120526	20120716	0.1	0	0	0
SH	SH600483	20130326	20130523	20130716	0.05	0	0	0
SH	SH600483	20140321	20140507	20140519	0.05	0	0	0
SH	SH600485	20040326	20040429	20040521	0.2	0	1	1
SH	SH600486	20030328	20030429	20030530	0.2	0	0	0
SH	SH600486	20040330	20040513	20040525	0.22	0	0	0
SH	SH600486	20050406	20050510	20050622	0.23	0	0	0
SH	SH600486	20070306	20070630	20070719	0.2	0	0	0
SH	SH600486	20080304	20080417	20080515	0.2	0	0	0
SH	SH600486	20090326	20090416	20090602	0.2	0	0	0
SH	SH600486	20100413	20100508	20100520	0.2	0	0.3	0.3
SH	SH600486	20110412	20110505	20110518	0.2	0	0	0
SH	SH600486	20120410	20120509	20120528	0.2	0	0	0
SH	SH600486	20130329	20130423	20130522	0.34	0	0	0
SH	SH600486	20140318	20140411	20140424	0.22	0.3	0.2	0.5
SH	SH600487	20040327	20040429	20040531	0.12	0	0	0
SH	SH600487	20050201	20050325	20050517	0.1	0	0	0
SH	SH600487	20060225	20060329	20060425	0.12	0	0	0
SH	SH600487	20070414	20070511	20070702	0.12	0	0	0
SH	SH600487	20080412	20080509	20080619	0.2	0	0	0
SH	SH600487	20090428	20090521	20090625	0.2	0	0	0
SH	SH600487	20100401	20100426	20100623	0.25	0	0	0
SH	SH600487	20110312	20110413	20110531	0.2	0	0	0
SH	SH600487	20120320	20120411	20120502	0.1	0	0	0
SH	SH600487	20130321	20130508	20130528	0.11	0	0	0
SH	SH600487	20140419	20140510	20140526	0.17	0	0.5	0.5
SH	SH600488	20020226	20020402	20020411	0.2	0.1	0.2	0.3
SH	SH600488	20030128	20030404	20030417	0	0	0.3	0.3
SH	SH600488	20040408	20040513	20040611	0.2	0	0	0
SH	SH600488	20050204	20050308	20050513	0.1	0	0	0
SH	SH600488	20060306	20060411	20060526	0.05	0	0.8	0.8
SH	SH600488	20070328	20070419	20070425	0.02	0	0	0
SH	SH600488	20080202	20080329	20080416	0.02	0	0	0
SH	SH600488	20090218	20090327	20090420	0.03	0	0	0
SH	SH600488	20100227	20100331	20100517	0.03	0	0	0
SH	SH600488	20110126	20110226	20110419	0.03	0	0	0
SH	SH600488	20120216	20120317	20120511	0.033	0	0	0
SH	SH600488	20130207	20130301	20130313	0.02	0	0.5	0.5
SH	SH600488	20140312	20140403	20140521	0.018	0	0	0
SH	SH600489	20040331	20040514	20040604	0.15	0	0	0
SH	SH600489	20050331	20050513	20050603	0.15	0	0	0
SH	SH600489	20060422	20060523	20060601	0.22	0	0	0
SH	SH600489	20070428	20070519	20070713	0.28	0	0	0
SH	SH600489	20080423	20080514	20080707	0.42	0	0	0
SH	SH600489	20090429	20090520	20090605	0.2	0	1.2	1.2
SH	SH600489	20100427	20100519	20100712	0.15	0	0.8	0.8
SH	SH600489	20110323	20110416	20110609	0.1	0	0.3	0.3
SH	SH600489	20120416	20120627	20120821	0.05	0	0.5	0.5
SH	SH600489	20130426	20130517	20130705	0.16	0	0	0
SH	SH600489	20140419	20140513	20140709	0.044	0	0	0
SH	SH600490	20040416	20040521	20040705	0.15	0	0	0
SH	SH600490	20050419	20050521	20050630	0.15	0	0	0
SH	SH600490	20070421	20070517	20070531	0	0	0.5	0.5
SH	SH600490	20120831	20120918	20120927	0	0	1.5	1.5
SH	SH600490	20130427	20130521	20130606	0	0	0.5	0.5
SH	SH600490	20140429	20140521	20140609	0	0	0.7	0.7
SH	SH600491	20040825	20040925	20041015	0	0	0.5	0.5
SH	SH600491	20050325	20050427	20050518	0.3	0	0.5	0.5
